2.2063,0.31821
NaN,NaN
NaN,NaN
2.5401,0.60841
1.8508,0.35437
1.7094,0.3183
2.0593,0.3421
1.9216,0.46532
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
1.6917,0.34831
NaN,NaN
1.2605,0.70983
1.1709,0.29465
1.6283,0.31777
0.1217,0.085343
2.118,0.38472
NaN,NaN
NaN,NaN
2.4899,0.48215
2.7337,0.75988
NaN,NaN
3.3942,2.1478
2.8608,1.1192
1.3333,0.2108
1.4761,0.25109
1.5954,0.26848
0.6997,0.13986
1.9592,0.32817
1.5329,0.91977
2.1335,0.33807
0.99287,0.19284
2.435,0.80382
2.6025,0.46579
1.6343,0.48931
1.3581,0.23665
1.4777,0.25636
NaN,NaN
1.9133,0.33095
NaN,NaN
0.070996,0.077193
2.4529,0.5901
1.9853,0.3635
0.84206,0.19424
0.76462,0.15725
2.025,0.3856
NaN,NaN
1.6032,0.3153
1.4429,0.46619
2.2164,0.38969
1.941,0.30345
1.8276,0.32462
2.8475,2.27
0.40153,0.21531
1.9358,0.45906
2.6857,0.38088
3.6423,5.4566
2.1401,0.41674
1.9681,0.33367
1.4585,0.28774
1.3612,0.26569
0.4876,0.25778
1.8641,0.27948
1.3408,0.3032
2.9868,0.48217
2.1409,0.47055
1.955,0.77017
NaN,NaN
NaN,NaN
2.5879,0.45035
0.99012,0.14366
0.68516,0.25843
1.3625,0.26802
0.93442,0.15563
1.8006,0.25717
1.4842,0.2462
0.5778,0.093483
NaN,NaN
2.1927,0.43316
0.97133,0.18009
NaN,NaN
1.1959,0.54374
NaN,NaN
NaN,NaN
1.9655,0.39901
1.3498,0.42666
2.1167,0.41608
1.8162,0.39313
2.242,0.30928
NaN,NaN
2.4292,0.49287
1.8425,0.3373
1.6706,0.46625
NaN,NaN
