2.6711,0.57188
2.6696,0.33777
2.4321,0.48991
2.751,0.48009
2.7559,0.4445
2.823,0.49752
2.5697,0.4577
NaN,NaN
2.8877,0.5042
2.998,0.71037
2.9881,0.49518
2.695,0.55841
2.3847,0.36312
3.0071,0.75566
2.5232,0.43116
2.0291,0.45515
2.8557,0.48358
2.0313,0.26628
1.9868,0.26017
2.3032,0.35571
NaN,NaN
2.6117,0.5071
1.973,0.25499
2.6504,0.45731
1.7996,0.25646
1.317,0.16152
1.8608,0.20842
2.4657,0.33778
2.5853,0.78564
2.7062,0.46181
2.4707,0.57342
2.7887,0.33911
2.988,0.61531
2.4964,0.40764
2.2431,0.32165
2.5882,0.40532
2.9653,0.42416
2.4363,0.33576
1.5377,0.18321
2.8854,0.43404
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
