1.8304,0.32659
2.7445,0.704
2.0702,0.33664
NaN,NaN
2.7621,0.62505
2.0326,0.4906
2.8089,0.69624
3.1056,0.84543
2.3554,0.49632
3.1715,0.66435
2.2931,0.37432
2.5026,0.42797
NaN,NaN
2.5179,0.56046
2.8335,0.56531
1.2835,0.15733
2.4343,0.61309
2.5871,0.54708
2.8392,0.63544
3.6751,1.5898
3.1053,1.7172
2.9619,0.60601
2.2557,0.35472
2.4344,0.5022
1.2779,0.20957
2.5722,0.70715
1.044,0.15441
1.8965,0.37415
2.0711,0.26415
2.9184,0.88868
3.3754,1.389
3.6248,2.047
3.7736,0.85669
1.1915,0.26912
1.3466,0.19931
1.6635,0.22307
1.2239,0.15732
2.4731,0.55441
1.5519,0.50274
1.5887,0.20551
2.1076,0.44638
1.0839,0.12057
2.8611,0.61577
2.5276,1.9531
2.4135,0.7379
2.836,0.74004
1.6079,0.16225
2.5118,0.42158
0.31626,0.052878
2.4953,0.67382
1.9221,0.32953
0.79473,0.20483
2.2157,0.74241
1.4041,0.24631
2.0234,0.21904
3.204,2.2022
2.6513,0.93113
1.3282,0.24314
2.3552,0.44384
2.0465,0.31374
3.1004,0.85586
1.3912,0.20694
1.9559,0.24843
2.3575,0.92264
2.0112,1.2825
2.4622,0.43772
2.5628,0.56055
3.4285,1.1636
3.3195,0.71345
1.253,0.16525
1.0973,0.11365
1.7319,0.25357
2.1253,0.44867
NaN,NaN
1.7436,0.29344
0.97825,0.16375
1.3936,0.24348
3.5574,0.85803
2.8138,1.0799
2.617,0.71232
1.4748,0.33586
1.1172,0.14062
2.8484,0.50191
2.4588,0.41568
1.7884,0.34882
1.9097,1.1029
2.0744,0.52013
1.5916,0.35497
NaN,NaN
3.0706,0.71322
2.8753,0.77363
2.0927,1.3444
3.4173,0.65881
2.054,0.34044
1.9342,0.30073
2.1203,0.27725
